index,account_id,source,source_group,deal_stage,stage_ordinal,outcome,is_won,is_closed,notes_sentiment,notes_word_count,lead_owner,company
70747,fEb1F3cdb6C9750,Facebook Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,4,Clarence Velazquez,"Melendez, Figueroa and Delacruz"
70748,D6CDa4053D4e3a4,Referral,Referral / Partner,Qualified,2,Open,0,0,0.0,3,Sherri Phillips,"Delacruz, Robertson and Goodman"
70749,d1784E8CaaBE7bb,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,0.0,7,Briana Zavala,Wang-Boyd
70750,6FA01ff53A6C704,Referral,Referral / Partner,Contacted,3,Open,0,0,0.1048,6,Sabrina Charles,Mann-Morrison
70751,52dB0D6FA053EC4,Trade Show,Events,Contacted,3,Open,0,0,0.0,7,Misty Gordon,Wright Group
70752,37FEc0D4879Ac27,Other,Other,Re-engagement,1,Open,0,0,0.0,8,Stephanie Carney,Mclaughlin Ltd
70753,6eDa3ED65aB4a4A,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.8,6,Tonya Sharp,Ballard and Sons
70754,6999bf67fC68f70,Referral,Referral / Partner,Qualified,2,Open,0,0,0.0,4,Jorge Small,"Bolton, Jefferson and Davila"
70755,B0991Fcbfaa20aA,Content Marketing,Inbound,Contacted,3,Open,0,0,0.2,5,Darrell Davies,Galloway-Ho
70756,88Ee25cd90dd6Da,Direct Traffic,Inbound,Disqualified,9,Lost,0,1,-0.1556,4,Dawn Randolph,"Alvarado, Nolan and Chung"
70757,ac30DC76A030949,Direct Traffic,Inbound,Qualified,2,Open,0,0,0.0,7,Carrie Huffman,"Kramer, Morgan and Koch"
70758,0eE9ae84FbF5D5b,Referral,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,6,Brenda Harvey,Fox-Gilbert
70759,18e310fF18fAEdB,Google Ads,Paid Ads,Qualified,2,Open,0,0,-0.25,6,Randy Patrick,Taylor-Wolfe
70760,d6CEDfF9c0002ae,Chatbot,Inbound,Negotiation,5,Open,0,0,0.4,4,Garrett Olsen,"Ball, Snyder and Joseph"
70761,C27eF2aECfD3685,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.1,3,Kirsten Griffith,Christian LLC
70762,fE1Cca09bcE04aB,Networking Event,Events,Negotiation,5,Open,0,0,0.5,5,Kara Mayo,Ellison-Arellano
70763,B3a1f0a2007c9C1,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0833,5,Bobby Monroe,"Nash, Mcneil and Liu"
70764,619F7B069E90bdb,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,5,Laura Wheeler,Johns Group
70765,e4E16a05E98f86F,Other,Other,Qualified,2,Open,0,0,0.075,4,Jasmin Lowe,"Summers, Hatfield and King"
70766,cd5aD69eaB34473,Google Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,4,Francis Koch,Silva-Rivera
70767,BE442b075aBdfdD,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,-0.3333,7,Helen Soto,"Morrow, Fletcher and Hurst"
70768,8a69aE4E98EC3BD,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.0,6,Jordan Lang,"Paul, Oneal and Singleton"
70769,eF8b673F8d38157,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,5,Joann Payne,"Tucker, Nguyen and Kane"
70770,fE0298d716F2Fec,Content Marketing,Inbound,Negotiation,5,Open,0,0,0.85,5,David Boyd,"Rasmussen, Klein and Fox"
70771,a3f0C3f5Fa4eAcf,Cold Call,Outbound,Negotiation,5,Open,0,0,0.1,7,Mckenzie Schwartz,Williams-Benton
70772,9151BaF9eb0Ba17,Other,Other,Qualified,2,Open,0,0,0.15,4,Julia Savage,"Fowler, Cooley and Villarreal"
70773,5B5d8BCCe9aeA76,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,0.25,4,Tom Choi,Reynolds-Stuart
70774,d0b414fb229f9dB,Organic Search (SEO),Inbound,Disqualified,9,Lost,0,1,0.4333,5,Xavier Rollins,Wolf Inc
70775,6cDCa682aEC5bBc,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,8,Franklin Stafford,"Choi, Drake and Quinn"
70776,e164fB00FC5FF73,Networking Event,Events,Qualified,2,Open,0,0,0.0,5,Jane Norris,"Becker, Mitchell and Barker"
70777,495899d32Ae79Ae,Other,Other,Disqualified,9,Lost,0,1,0.0,6,Theodore Baker,Nichols and Sons
70778,ae062Bf2c9EbbBB,Other,Other,Closed Won,7,Won,1,1,0.2,7,Tommy Welch,Jenkins-Day
70779,f61AEDBC459187b,Organic Search (SEO),Inbound,New Lead,0,Open,0,0,0.0,4,Tanya Gonzalez,"Hubbard, Bright and Jefferson"
70780,827dBc30CC2EcA8,Organic Search (SEO),Inbound,Disqualified,9,Lost,0,1,0.0,6,Brendan Dickerson,"Shelton, Medina and Harrell"
70781,dCb179aC8f317Af,Networking Event,Events,Negotiation,5,Open,0,0,0.5,4,Tonya Mclaughlin,"Bailey, Barry and Mccoy"
70782,a8cFBeDC36493B6,Cold Call,Outbound,Re-engagement,1,Open,0,0,0.0,8,Mikayla Soto,Bass-Mccann
70783,E723FbDd10F7Bd4,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.1429,5,Judith Tran,Gill-Salas
70784,afA3e0D1744Ef6e,Direct Traffic,Inbound,Contacted,3,Open,0,0,0.0625,8,Scott Porter,Houston-Vega
70785,a7dBe34fDAE3cCc,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.0,5,Annette Kerr,Marsh-Beck
70786,80583dEFf25F6B7,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.125,6,Brad Strickland,"Shelton, Mcmillan and Stout"
70787,4D1703a6376D5fe,Trade Show,Events,Closed Lost,8,Lost,0,1,0.2857,4,Alicia Stanley,"Douglas, Glass and Brock"
70788,2dd2ea074E82ae1,Webinars,Events,Closed Won,7,Won,1,1,0.0,6,Tristan Villanueva,Sawyer-Davenport
70789,8e1F4fA3b5e8ECc,Website Form,Inbound,Qualified,2,Open,0,0,0.0,7,Richard Snow,"Tate, Potter and Todd"
70790,3fb8d053146B582,Trade Show,Events,Qualified,2,Open,0,0,0.1167,7,Priscilla Barry,"Logan, Shea and Conley"
70791,F0eA8F266EA0Bb0,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.2,8,Brittney Griffin,"Sloan, Lawrence and Pacheco"
70792,9386F0aB6C9f7d7,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,6,Sue Gould,Reeves-Murphy
70793,dc2C2Dde5692E6b,Cold Call,Outbound,Re-engagement,1,Open,0,0,0.0,4,Terrance Atkins,Nash-Dickerson
70794,A10bBAdAdbbC8a0,Content Marketing,Inbound,Re-engagement,1,Open,0,0,0.0,6,Dakota Bright,Galloway PLC
70795,1126D4FD4fdb601,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,8,Vickie Tate,"Roberts, Singh and Townsend"
70796,6ca6A59CF5A0FF1,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,-0.1,5,Brian Thompson,"Mccall, Booth and Powers"
70797,750Cb53Ced8c3EC,Facebook Ads,Paid Ads,Re-engagement,1,Open,0,0,0.15,8,Mikayla Adams,"Russell, Shields and Oconnell"
70798,CCCb145884BfeD4,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.0,7,Terry Navarro,Castro Inc
70799,0a8FFae5b0bdBa0,Content Marketing,Inbound,Disqualified,9,Lost,0,1,0.1667,4,Phillip Wolfe,Norris PLC
70800,57ECd11433Ce7d2,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,6,Jeanette Grant,Mercado-Dunn
70801,9d2E2fc94Cc65cf,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,0.35,5,Jean Randolph,Escobar-Holloway
70802,3B8DD238B45b751,Google Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,5,Jacob Sullivan,Orr and Sons
70803,BfdD29FbdFCE5fc,Webinars,Events,On Hold,6,Open,0,0,0.0,8,Darren Arroyo,Cooke Inc
70804,30c832b81881edc,Referral,Referral / Partner,Contacted,3,Open,0,0,0.0,7,Lacey Miranda,Chambers-Ferrell
70805,60F78b91d5A255D,Cold Email,Outbound,Negotiation,5,Open,0,0,0.3,6,Ashley Cummings,Andersen LLC
70806,BCDC3cC9B8aB1fb,Content Marketing,Inbound,Re-engagement,1,Open,0,0,-0.05,8,Lauren Ingram,"Ball, Smith and Hanna"
70807,b3b0cb5b733AC9d,Other,Other,Re-engagement,1,Open,0,0,0.0,8,Gabriela Ho,Chen Ltd
70808,7a4Fbe78a3ed964,LinkedIn Outreach,Outbound,Closed Lost,8,Lost,0,1,0.0,4,Mia Fry,Weaver-Terrell
70809,96abFd3Fe393ad8,Referral,Referral / Partner,Disqualified,9,Lost,0,1,0.0,7,Tara Herman,Kelley PLC
70810,0dB07f115bdA0e7,Cold Email,Outbound,Contacted,3,Open,0,0,0.5,6,Diamond Ward,"Yang, Chandler and Rubio"
70811,881Cfe7A0a502E1,Other,Other,Proposal Sent,4,Open,0,0,0.0,4,Michelle Harrison,Terrell Group
70812,2e4DCF50DD55dD2,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.15,5,Cassandra Newton,Valencia-Serrano
70813,E9B774c3A5CbEbA,Retargeting Ads,Paid Ads,Qualified,2,Open,0,0,0.25,7,Elijah Freeman,Miles Inc
70814,Bbe68Db2E60BDf2,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,6,Ana Arroyo,Brandt-Vazquez
70815,9020Af5dd6A1A4E,Podcast,Events,Disqualified,9,Lost,0,1,0.1,5,Devon Mcmillan,Robinson PLC
70816,2493683d9AcF0Bd,Social Media,Social Media,New Lead,0,Open,0,0,0.0,4,Patrick Carter,Boone and Sons
70817,487ce46A5E5dD1f,Other,Other,New Lead,0,Open,0,0,0.0,7,Tammy Blankenship,Sosa-Walker
70818,1cacE22CFc7f5fa,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,3,Alicia Wiggins,Woods-Tucker
70819,5923550edEF61Ae,Partner Program,Referral / Partner,Qualified,2,Open,0,0,0.4,4,Alex Woodard,"Maynard, Hobbs and Everett"
70820,CabcAbBc85DBEFa,Cold Email,Outbound,Contacted,3,Open,0,0,0.2,7,Sara Marquez,"Klein, Vega and Molina"
70821,A8FFAa2dC3f9F6c,Webinars,Events,Closed Won,7,Won,1,1,-0.2,4,Mariah Nash,Greer-Burke
70822,ea40fAd55af23cF,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.0,4,Lindsey Rivera,Davenport-Shepherd
70823,26c0b3f05cFd04E,Website Form,Inbound,New Lead,0,Open,0,0,-0.1667,4,Barbara Landry,Mayo Group
70824,B06A1C9FbDDbBdA,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,7,Bethany Lyons,Crawford-Lang
70825,59AaC1a9f5F9927,Chatbot,Inbound,On Hold,6,Open,0,0,-0.1667,8,Sean Mccullough,Schmidt-Joyce
70826,5Bad21AC8b71DEb,Social Media,Social Media,Closed Won,7,Won,1,1,0.25,6,Derek Velazquez,Stafford Ltd
70827,1A5E0C3D2eEbAbc,Referral,Referral / Partner,Closed Won,7,Won,1,1,0.0,4,Joanne Gordon,Moyer-Nguyen
70828,7e39A552BEE507B,Cold Email,Outbound,Contacted,3,Open,0,0,0.0,4,Katelyn Ayala,Choi-Mcguire
70829,2Dd8Aa3E3cfaff4,Purchased List,Outbound,Proposal Sent,4,Open,0,0,0.0,4,Summer Roman,"Schmitt, Wiley and Hancock"
70830,AC16fCFABf39fc2,Other,Other,Closed Lost,8,Lost,0,1,0.0,5,Lydia Warner,Graham-Roberts
70831,54ccEcCcEd4B85D,Website Form,Inbound,Re-engagement,1,Open,0,0,-0.025,8,Daniel Shannon,Brennan-Hensley
70832,dA6FCC1684aEBB2,Direct Traffic,Inbound,Qualified,2,Open,0,0,0.0,8,Sophia Cummings,Ellis Group
70833,0F1aa19Eab11C14,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.0,6,Marcus Williams,Vang-Bass
70834,bab307Bfaa9fAe5,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.35,5,Jeffery Scott,Cameron-Fritz
70835,e96634BfF6c047c,Referral,Referral / Partner,Closed Lost,8,Lost,0,1,0.3155,7,Ronald Gordon,Yates-Werner
70836,Da44ACaE9Ca6320,Partner Program,Referral / Partner,New Lead,0,Open,0,0,0.2167,3,Colton Rojas,Giles-Wolf
70837,4Cd8dC646eAbc69,Other,Other,Closed Won,7,Won,1,1,0.0,8,Isaac Case,Wiley-Jefferson
70838,3ef34e8BdFca5DE,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,-0.0083,7,Sydney Thornton,Coffey Ltd
70839,6D286904EBa64B9,Trade Show,Events,Negotiation,5,Open,0,0,-0.25,3,Candace Price,"Bruce, Mccarthy and Gallagher"
70840,0585dF4f995bE58,Referral,Referral / Partner,Contacted,3,Open,0,0,0.0,8,Bobby Pineda,Diaz-Mendoza
70841,FcDe2BC11cD3E69,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,5,Tammy Eaton,Hogan-Burns
70842,59dd5BAdF58ab3c,Google Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,4,Kenneth Wilcox,Gutierrez PLC
70843,5dD1a0bfD340cd8,Webinars,Events,Contacted,3,Open,0,0,0.16,7,Marvin Roy,"Chambers, Valencia and Coleman"
70844,fB8C07c7B3c932c,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.525,4,Carolyn Cain,Herman-Acosta
70845,3FbFa798ab14901,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,7,Steve Owens,Gregory LLC
70846,229E400eB71c23C,Website Form,Inbound,Disqualified,9,Lost,0,1,-0.05,4,Clayton Stone,Duran-English
70847,f4fcEB4A75FbD84,Referral,Referral / Partner,Qualified,2,Open,0,0,0.6,7,Ralph Bell,Davenport-Khan
70848,943dB0AbC84C8fC,Webinars,Events,Closed Lost,8,Lost,0,1,0.0,6,Rodney Whitehead,Bailey Group
70849,077f07CA6C9B4aB,Direct Traffic,Inbound,New Lead,0,Open,0,0,0.55,8,Autumn Hess,Sosa-Phelps
70850,a00af1C3CdcE74c,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,6,George Cooper,Frye PLC
70851,d52aA9bbAF695FB,Cold Call,Outbound,Closed Won,7,Won,1,1,0.0,3,Ian Daniels,Tanner PLC
70852,4dedb3Bb8beB52a,Content Marketing,Inbound,Negotiation,5,Open,0,0,0.0,4,Bailey Alvarez,"Parker, Mcintyre and Davies"
70853,BDcB8BbA77E56d0,Referral,Referral / Partner,Qualified,2,Open,0,0,0.1364,5,Mikayla Leach,"Alexander, Mcintyre and Day"
70854,5fad67F739502Cb,Other,Other,On Hold,6,Open,0,0,0.2,6,Gregg Glenn,"Mckinney, Cochran and Dalton"
70855,faA51AE63fDdB1a,Google Ads,Paid Ads,Contacted,3,Open,0,0,0.2,5,Jackson Massey,"Herman, Everett and Dixon"
70856,dD81eAC6bFeBBE3,Chatbot,Inbound,Negotiation,5,Open,0,0,0.0,5,Carla Marshall,"Roman, Griffith and Guerrero"
70857,Dc147eCAA38eDEC,Social Media,Social Media,Negotiation,5,Open,0,0,0.0,5,Vernon Ward,Miller-Hunt
70858,68BcFe4F12F1aAf,Networking Event,Events,Qualified,2,Open,0,0,0.0667,8,Vincent Fields,Mcdonald LLC
70859,e2D016eC0d1De52,Google Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.019,6,Jacob Harrison,"Chavez, Kline and Mann"
70860,56F376F3efbe477,LinkedIn Outreach,Outbound,On Hold,6,Open,0,0,0.4,3,Roger Lozano,Li Inc
70861,aCB93bBd352ADdf,Social Media,Social Media,Closed Lost,8,Lost,0,1,-0.3889,4,Dawn Carroll,"Mullins, Mclean and Wong"
70862,8A7Fe0D78f9cAeE,Purchased List,Outbound,Contacted,3,Open,0,0,-0.0778,8,Whitney Thomas,Greer-Rojas
70863,bd24e012187c6cC,Purchased List,Outbound,Disqualified,9,Lost,0,1,0.2,6,Dean Juarez,Daniels-Murray
70864,bede5dDAEF96e5E,Networking Event,Events,Proposal Sent,4,Open,0,0,0.1364,4,Denise Castaneda,"Henderson, Vargas and Carter"
70865,A73eeeDd38c6d6c,Cold Email,Outbound,Closed Lost,8,Lost,0,1,-0.05,4,Stephen Wilkerson,"Lee, George and Taylor"
70866,A0C7CDe32fF1f90,Partner Program,Referral / Partner,Closed Won,7,Won,1,1,0.0,4,Xavier Christensen,"Gilmore, Stevens and Thompson"
70867,1EA0B4C9FBcfAad,Referral,Referral / Partner,Re-engagement,1,Open,0,0,0.5,8,Francisco Arnold,"Holmes, Stone and Stout"
70868,34B1E0a795fE237,Other,Other,New Lead,0,Open,0,0,0.1071,7,Barbara Mcdonald,Finley PLC
70869,CFe58D4AeCeDA4E,Networking Event,Events,Contacted,3,Open,0,0,-0.0778,5,Christy Franklin,"Hamilton, Cordova and Bray"
70870,CfEB1dcda3435fd,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,7,Max Frye,Schmitt-Oneill
70871,931B9C23c25bcAd,Social Media,Social Media,Closed Lost,8,Lost,0,1,0.0,4,Karen Zhang,Murillo-Herman
70872,13ca6DA65ee1F12,Google Ads,Paid Ads,On Hold,6,Open,0,0,0.0,5,Leslie Oliver,Love Inc
70873,eecF940EDB70EA1,Social Media,Social Media,Negotiation,5,Open,0,0,0.0,4,Susan Vaughan,Romero Inc
70874,75Ea9EDea5eA642,Trade Show,Events,On Hold,6,Open,0,0,0.0,5,Margaret Grant,Herman Group
70875,d4d37202Cd5A6a4,LinkedIn Outreach,Outbound,New Lead,0,Open,0,0,0.0667,7,Jackson Ali,Larson-Miles
70876,94cDafD8F84bB4e,Partner Program,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,4,Mercedes Macdonald,Valenzuela-Shaffer
70877,ac1B1F6de21B0Ed,Networking Event,Events,Negotiation,5,Open,0,0,0.1071,5,Donald Ellison,"Carroll, Woodard and Paul"
70878,EAC2Efb5DA5aBe7,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,0.0,4,Christine Newton,Solomon Inc
70879,CB279CdFAa1EE91,Trade Show,Events,Disqualified,9,Lost,0,1,0.4167,4,Cody Cabrera,"Dyer, Woodward and Ware"
70880,D9a959A795f3Eae,Social Media,Social Media,Closed Won,7,Won,1,1,0.05,4,Ryan Dodson,Higgins and Sons
70881,1AEcBfa4DD2d2Ad,Networking Event,Events,Negotiation,5,Open,0,0,0.4048,6,Joan Petersen,"Camacho, Hebert and Buckley"
70882,1Df45DcCC7de24A,Partner Program,Referral / Partner,Re-engagement,1,Open,0,0,0.4,4,Dennis Mclean,Hampton Group
70883,EE962fBa2deac22,Retargeting Ads,Paid Ads,Qualified,2,Open,0,0,0.0,6,Stacey Madden,Maldonado Group
70884,29Ab43F820F9Aef,Cold Call,Outbound,New Lead,0,Open,0,0,0.0,7,Jenna Meadows,"Trevino, Manning and Ponce"
70885,7738D008bB943A3,Social Media,Social Media,New Lead,0,Open,0,0,0.0,8,Corey Sanders,Durham Inc
70886,fD650B93Ec5e7f4,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0667,7,Gregory Waller,Mcneil-Cain
70887,DeD4Da53FE27D5e,Content Marketing,Inbound,Closed Won,7,Won,1,1,0.0375,4,Jack Guerra,"Franklin, Zuniga and Friedman"
70888,Aa4497FDdbb1834,Webinars,Events,Re-engagement,1,Open,0,0,0.0,4,Nichole Andersen,Cummings Ltd
70889,dd0e1f799c32baC,Other,Other,Closed Won,7,Won,1,1,0.0,4,Karina Ritter,Sanders-Skinner
70890,C9B7728F138ACB8,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,0.8,5,Ross Howard,Morgan PLC
70891,A4E7ec4F2fbA8Ac,Cold Call,Outbound,Re-engagement,1,Open,0,0,0.0,6,Adrienne Avila,Mahoney Inc
70892,D3d94c14Dfd9C60,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,5,Loretta Robles,Kane-Weeks
70893,C26EEaF1ea590eF,Networking Event,Events,Qualified,2,Open,0,0,0.0,4,Alec Gallagher,Mcneil PLC
70894,A1Cb5AB1CC4eBDE,Social Media,Social Media,New Lead,0,Open,0,0,0.3786,6,Franklin Deleon,Golden Group
70895,A2fb33db1ECBd75,Website Form,Inbound,Re-engagement,1,Open,0,0,-0.1667,6,Nathan Hoover,Huff Ltd
70896,bdF7C3f658F13c9,Webinars,Events,Closed Won,7,Won,1,1,0.0,4,Angel Nunez,"Mays, Keith and Ortega"
70897,ce0abeCeB4f4C5B,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,-0.3,3,Judith Crane,Russo Ltd
70898,8f7aF205fAF76ec,Organic Search (SEO),Inbound,Disqualified,9,Lost,0,1,0.0,6,Abigail Hughes,Delgado LLC
70899,4b87ae81B1456C0,Chatbot,Inbound,New Lead,0,Open,0,0,0.0,6,Alexandria Lowery,"Zamora, Rogers and Duke"
70900,e4B8F1D5BfB057f,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,5,Ebony Sloan,Barnes LLC
70901,91Eb11630AA718b,Webinars,Events,Re-engagement,1,Open,0,0,0.7,5,Selena Brock,Whitehead-Huff
70902,9bbc1CAA142e623,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.0,3,Manuel House,Butler-Lester
70903,8DFEb294F1AD71b,Referral,Referral / Partner,Negotiation,5,Open,0,0,0.05,7,Jackie Greer,Small-Frank
70904,ac163ffAefB0fA7,Website Form,Inbound,Negotiation,5,Open,0,0,0.0,5,Shawna Swanson,Sampson-Mckenzie
70905,B2ACaFE6cf2ED61,Cold Email,Outbound,Proposal Sent,4,Open,0,0,0.0,6,Nathan Randolph,Jones-Wang
70906,Efd488cC2Bc7167,Content Marketing,Inbound,New Lead,0,Open,0,0,0.2136,3,Melissa Wiggins,Case Group
70907,ea9aFAbd3e458a9,Cold Call,Outbound,Re-engagement,1,Open,0,0,0.0,5,Rose Dalton,"Kirby, Werner and Todd"
70908,caFEc38aaef0088,Website Form,Inbound,Contacted,3,Open,0,0,0.14,8,Gavin Clayton,Brock and Sons
70909,Ccd46f2aFAbaFAf,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,5,Susan Anthony,Erickson-Bradshaw
70910,cCffC66Be376d46,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,4,Glenda Escobar,"Cordova, Knapp and Daugherty"
70911,Ed620Eccf7D4dFb,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.0,5,Alejandro Monroe,Martin Group
70912,FD8D85EECc53210,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,0.0,4,Joel Rollins,Frazier-Silva
70913,3F0acdcfe494D0D,Facebook Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,5,Jane Huff,Shaffer Inc
70914,8efeeEC580065C4,Cold Call,Outbound,Disqualified,9,Lost,0,1,-0.1625,4,Sherri Galloway,Cowan Group
70915,BC5B09A31EdD1D1,Podcast,Events,On Hold,6,Open,0,0,-0.25,4,Deborah Archer,Calhoun-Davila
70916,F1c10e94fEa15b6,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,0.1,6,Nicolas Wilkerson,"Holmes, Moody and Mcclain"
70917,Fa7b81173f4CdE5,Purchased List,Outbound,Contacted,3,Open,0,0,0.0,5,Shane Ramos,"Faulkner, Boyd and Hunt"
70918,D3EC48ceE2ffB9e,Google Ads,Paid Ads,Closed Won,7,Won,1,1,-0.5,6,Pam Joseph,"Valentine, Johnston and Casey"
70919,57FE9d834cfE7EE,Chatbot,Inbound,Negotiation,5,Open,0,0,0.8,6,Jordan Chavez,"Bush, Henderson and Mahoney"
70920,65dfAd47c1cB495,Chatbot,Inbound,Re-engagement,1,Open,0,0,0.025,8,Robyn Decker,Norman-Avila
70921,EbF2F5898BDADcE,Networking Event,Events,Disqualified,9,Lost,0,1,0.0,5,Christine Haynes,Nixon Group
70922,80f59419E23ED6a,Podcast,Events,New Lead,0,Open,0,0,0.0,5,Meredith Ferguson,"Navarro, Duke and Weber"
70923,40cFCbBb246c2aB,Webinars,Events,Negotiation,5,Open,0,0,-0.5,7,Leonard Frank,Villa LLC
70924,dad9AD92aAa063C,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.4,6,Kendra Coleman,Preston LLC
70925,DAc44460caA4FDD,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.0,4,Gregg Moody,Hooper-Heath
70926,b89E1A8BdA18fa6,Chatbot,Inbound,New Lead,0,Open,0,0,-0.1667,3,Jack Lopez,"Beard, Kirk and Dunn"
70927,4b0A1ddeffFDd3c,Networking Event,Events,Contacted,3,Open,0,0,0.0,6,Cole Spears,"Hanna, Dixon and Webb"
70928,53251683e026A1d,Content Marketing,Inbound,On Hold,6,Open,0,0,0.2,5,Teresa Walter,Bridges Inc
70929,cCeb8dA90Bcffd8,Purchased List,Outbound,Proposal Sent,4,Open,0,0,0.2,7,Jerry Mendoza,Vincent-Knapp
70930,a2BDc66F7B3Fde3,Organic Search (SEO),Inbound,Closed Won,7,Won,1,1,0.0,5,Gabrielle Meyers,"Goodwin, Holt and English"
70931,aBE8099545ecEAB,Website Form,Inbound,New Lead,0,Open,0,0,0.2,4,Randall Summers,"Bonilla, Pugh and Rivers"
70932,5C5bBFC6CEFeC0A,Other,Other,Disqualified,9,Lost,0,1,0.0,3,Ana Bowen,"Reeves, Bowers and Thomas"
70933,62bE37AEb1B6EBB,Cold Call,Outbound,Contacted,3,Open,0,0,0.1,3,James Franklin,"Moses, Good and Henry"
70934,708A8A7d9b0F8aa,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,0.0,4,Jerome Hendricks,Norris-Middleton
70935,AB45E02C5EebC3B,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.0,4,Jean Woods,Patrick Group
70936,09DE1A44d58c8e7,Partner Program,Referral / Partner,Proposal Sent,4,Open,0,0,0.075,5,Stefanie Boyd,"Monroe, Davidson and Mack"
70937,B30aE5ADBbcc68F,Chatbot,Inbound,Closed Lost,8,Lost,0,1,-0.1667,4,Denise Richmond,"Turner, Weiss and Robles"
70938,Cc4C5eBc2fAe5D6,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,4,Ray Chen,David Group
70939,D2F1a0aecdAef4C,Podcast,Events,Qualified,2,Open,0,0,0.1,8,April Cherry,"Johnson, Jackson and Hodges"
70940,b18C7bf35CE9B79,Webinars,Events,Closed Won,7,Won,1,1,0.15,7,Barbara Fuentes,Adkins PLC
70941,a2376fb9EE4685d,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.15,7,Casey Key,Haley Ltd
70942,3CfD48FeAD6a64b,Partner Program,Referral / Partner,Closed Won,7,Won,1,1,-0.0833,5,Stefanie Nielsen,Salazar-Villegas
70943,EEa0A44C318dAC3,Organic Search (SEO),Inbound,Closed Lost,8,Lost,0,1,-0.075,6,Lauren Rubio,Jacobs PLC
70944,Bad0aa8FAA9AaE4,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.8,7,Carlos Rice,"Trevino, Melton and Travis"
70945,44e452b57Be1ABE,Google Ads,Paid Ads,Re-engagement,1,Open,0,0,0.2786,6,Natasha Frost,"Shaffer, Alexander and Cochran"
70946,2618DC5f25eB8Fa,Social Media,Social Media,New Lead,0,Open,0,0,0.5,6,Kathy Johnston,Blackwell Inc
70947,33D1Fbba41dac5B,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,-0.7,7,Alison Allison,Schroeder Inc
